timestamp	accel_x	accel_y	accel_z	accel_mag
1235770636178	0.0	0.88532263	0.6401563	-8.714132
1235770640142	-2.1792557	16.807508	1.8523673	7.2424774
1235770640182	-3.214402	12.162971	2.3018389	2.982748
1235770640222	-2.9419951	10.8281765	2.4108016	1.6701393
1235770640262	-2.2882185	10.7192135	1.7434045	1.2918606
1235770640302	-1.4028958	9.765789	0.95342433	0.10535145
1235770640342	-1.2394516	9.370799	1.1849703	-0.2802515
1235770640382	-1.2394516	9.261836	0.6810174	-0.4374647
1235770640421	-1.5118586	9.2073555	0.44947147	-0.46517563
1235770640462	-2.1792557	9.479762	1.1849703	-0.0077114105
1235770640502	-2.0158114	9.479762	0.44947147	-0.10451603
1235770640542	-2.070293	9.370799	0.3405087	-0.20384216
1235770640582	-2.2882185	9.425281	0.44947147	-0.0971756
1235770640622	-2.1792557	9.602345	0.44947147	0.050135612
1235770640662	-1.7978859	9.711308	0.55843425	0.08545494
1235770640702	-2.0158114	9.547864	1.1304889	0.016954422
1235770640742	-1.0760075	8.539958	1.3484144	-1.0941935
1235770640782	-1.7434045	9.479762	1.5118586	-0.05005932
1235770640822	-2.1247742	9.765789	1.6344417	0.3203783
1235770640862	-1.4028958	10.160779	1.293933	0.53181267
1235770640903	-2.233737	11.100583	0.7899802	1.5439711
1235770640942	-1.6889231	10.160779	0.7899802	0.52378845
1235770640982	-2.070293	9.711308	0.2860273	0.12700081
1235770641023	-2.8330324	9.929234	-0.23154591	0.52143574
1235770641062	-3.2688835	9.820271	0.3405087	0.54898834
1235770641102	-3.3778462	10.160779	0.0	0.9008837
1235770641143	-3.214402	10.106298	0.61291564	0.8162174
1235770641182	-3.1599207	9.874752	1.2394516	0.6351919
1235770641223	-3.1054392	9.479762	1.4573772	0.27469826
1235770641262	-3.7047346	9.2073555	1.5118586	0.23258114
1235770641302	-3.5412905	9.316318	1.8523673	0.33069515
1235770641342	-2.8875136	8.253931	1.9068487	-0.8567238
1235770641383	-2.3971813	9.711308	1.1849703	0.26609135
1235770641423	-1.9068487	8.757884	2.0294318	-0.6166992
1235770641463	-1.0215261	8.308413	1.6889231	-1.2669954
1235770641502	-0.58567494	7.246025	-0.23154591	-2.533308
1235770641543	-1.5118586	7.981524	0.3405087	-1.6760674
1235770641582	-0.040861044	8.539958	-0.7354988	-1.2349806
1235770641622	-0.14982383	8.921328	-0.84446156	-0.8441925
1235770641662	-0.20430522	10.106298	0.7354988	0.3284359
1235770641904	0.17706452	7.981524	1.5118586	-1.6812706
1235770641942	-2.1792557	8.036005	0.6810174	-1.45259
1235770641983	-3.050958	9.316318	0.55843425	0.012411118
1235770642022	-3.050958	10.7192135	0.05448139	1.3384314
1235770642063	-3.0373375	10.119919	0.40861043	0.76714516
1235770642102	-1.0623871	9.997335	0.35412905	0.25321007
1235770642143	-1.0760075	9.493382	0.3405087	-0.24641705
1235770642182	-1.3484144	9.057531	1.0623871	-0.5878782
1235770642223	-2.0158114	8.934948	0.0	-0.64713097
1235770642262	-1.56634	9.997335	0.23154591	0.31529427
1235770642303	-1.2394516	9.724928	0.05448139	-0.0029039383
1235770642342	-1.4028958	10.174399	-1.0623871	0.51881313
1235770642382	-0.47671217	11.114203	-0.84446156	1.3497782
1235770642422	-0.14982383	10.732834	-1.5118586	1.0331783
1235770642463	-0.3677494	11.672638	-1.7978859	2.0093603
1235770642502	0.17706452	10.787315	-0.6810174	1.0035906
1235770642542	0.4903325	10.678352	-0.12258313	0.8836565
1235770642583	-0.21792556	10.283362	0.88532263	0.51705265
1235770642623	0.6537767	9.220976	1.0487667	-0.5032244
1235770642662	1.0351465	9.779409	0.095342435	0.027853012
1235770642702	1.4165162	9.561484	-0.35412905	-0.13432312
1235770642742	1.7025435	9.493382	-0.7491191	-0.13276005
1235770642783	1.5799603	9.833891	-0.8036005	0.18572044
1235770642822	1.7025435	9.670447	-0.9125633	0.054839134
1235770642863	1.920469	9.724928	-0.9125633	0.1480074
1235770642902	2.465283	9.493382	-1.0760075	0.060453415
1235770642942	2.5606253	9.112013	-1.0896279	-0.279171
1235770642982	2.5606253	9.275456	-0.92618364	-0.13976288
1235770643023	2.7240696	9.220976	-0.81722087	-0.15704918
1235770643062	2.9419951	9.057531	-0.58567494	-0.26530743
1235770643103	3.1054392	9.166494	-0.7627395	-0.09839916
1235770643142	2.2882185	9.493382	-0.7082581	-0.015741348
1235770643183	0.6401563	9.629586	-0.7627395	-0.12571526
1235770643222	-0.3949901	9.738548	-1.2122109	0.014998436
1235770643263	-1.0487667	9.289077	-1.0487667	-0.39990902
1235770643302	-0.61291564	9.234595	-0.9942854	-0.4984808
1235770643342	1.4573772	9.520623	-0.5992953	-0.15650177
1235770643382	2.5606253	9.520623	0.06810174	0.05254364
1235770643423	3.050958	11.141444	0.9125633	1.7809687
1235770643463	3.3778462	11.536434	0.9670447	2.252966
1235770643503	1.4573772	10.474048	0.7491191	0.79480267
1235770643542	0.47671217	10.256122	0.6946377	0.48401642
1235770643583	0.6946377	9.248216	-0.05448139	-0.5322237
1235770643622	1.0215261	8.798744	-0.05448139	-0.94863796
1235770643664	2.1792557	9.357179	-0.10896278	-0.19843388
1235770643702	2.2882185	9.915613	-0.3949901	0.37722683
1235770643743	1.56634	10.256122	-0.44947147	0.5781212
1235770643782	0.6946377	9.697687	-0.84446156	-0.047512054
1235770643823	0.53119355	9.861132	-1.1304889	0.13327408
1235770643862	0.53119355	9.520623	-1.3484144	-0.17635155
1235770643903	0.9125633	9.193735	-1.525479	-0.44264317
1235770643942	1.1849703	9.752169	-1.3620348	0.111216545
1235770643982	0.9125633	9.915613	-1.1985906	0.22274494
1235770644023	0.9125633	9.861132	-1.1985906	0.16888523
1235770644062	0.58567494	9.80665	-1.1985906	0.09032059
1235770644103	0.3677494	9.697687	-1.4165162	8.4114075E-4
1235770644142	0.47671217	9.970095	-1.525479	0.29073238
1235770644182	0.53119355	10.310603	-1.1985906	0.5869694
1235770644223	0.6946377	10.528529	-1.0760075	0.7994919
1235770644262	1.0215261	10.814556	-0.9670447	1.0990047
1235770644315	1.1849703	10.20164	-1.0896279	0.5212202
1235770644352	1.4028958	10.256122	-1.2666923	0.6221876
1235770644393	0.8580819	9.193735	-1.0896279	-0.5088892
1235770644431	0.313268	8.635301	-0.81722087	-1.1271105
1235770644472	0.3677494	9.466142	-0.81722087	-0.2981844
1235770644512	0.25878662	9.466142	-0.7082581	-0.31052208
1235770644552	1.0760075	10.20164	-0.81722087	0.4840784
1235770644593	1.4028958	10.705593	-0.980665	1.034915
1235770644632	1.0215261	10.092678	-0.6401563	0.35777187
1235770644672	0.8036005	9.643207	-0.58567494	-0.11231041
1235770644713	0.3677494	10.092678	-0.7763598	0.32252216
1235770644752	0.040861044	9.80665	-0.939804	0.04501438
1235770644794	0.040861044	9.697687	-0.9942854	-0.058039665
1235770644832	0.313268	10.024576	-1.334794	0.31125164
1235770644872	0.8036005	9.80665	-1.2803127	0.11581707
1235770644912	1.3484144	9.80665	-1.0487667	0.1476717
1235770644952	1.56634	9.861132	-1.1713499	0.24657822
1235770644992	1.4573772	9.752169	-1.0487667	0.10943031
1235770645033	1.1304889	9.643207	-1.0487667	-0.040926933
1235770645072	0.9125633	9.697687	-1.2258313	0.010710716
1235770645113	0.8580819	9.684067	-1.2803127	-6.9999695E-4
1235770645151	0.8036005	9.684067	-1.2803127	-0.005317688
1235770645192	0.8036005	9.656827	-1.2803127	-0.032230377
1235770645272	0.8036005	9.670447	-1.2803127	-0.018774033
1235770645312	0.8580819	9.670447	-1.2258313	-0.021123886
1235770645353	0.84446156	9.615966	-1.1713499	-0.08286667
1235770645392	0.7899802	9.615966	-1.1032481	-0.09541798
1235770645431	0.7354988	9.615966	-1.0487667	-0.10573959
1235770645471	0.6810174	9.615966	-1.1032481	-0.10367489
1235770645512	0.626536	9.615966	-1.1713499	-0.09936428
1235770645551	0.626536	9.615966	-1.2258313	-0.09263897
1235770645591	0.626536	9.615966	-1.2803127	-0.085614204
1235770645632	0.6810174	9.615966	-1.2258313	-0.088973045
1235770645672	0.7354988	9.615966	-1.1713499	-0.09172249
1235770645712	0.7899802	9.615966	-1.1032481	-0.09541798
1235770645751	0.7899802	9.615966	-1.0487667	-0.10145664
1235770645832	0.7354988	9.615966	-1.0487667	-0.10573959
1235770645871	0.6810174	9.615966	-1.0487667	-0.10971832
1235770645912	0.6810174	9.670447	-1.0623871	-0.054214478
1235770646032	0.7354988	9.670447	-1.1304889	-0.042607307
1235770646072	0.84446156	9.670447	-1.1713499	-0.028985023
1235770646112	0.7899802	9.724928	-1.1032481	0.012486458
1235770646152	0.7899802	9.833891	-1.1304889	0.12347984
1235770646192	0.7354988	9.888372	-1.0623871	0.16578865
1235770646232	0.6810174	9.888372	-1.0079057	0.15625954
1235770646271	0.7899802	9.888372	-1.0079057	0.16429996
1235770646313	0.7354988	9.615966	-0.8308412	-0.12687397
1235770646352	0.84446156	9.493382	-0.6537767	-0.2533865
1235770646393	0.7899802	9.615966	-0.89894295	-0.11650276
1235770646431	0.95342433	9.438901	-0.89894295	-0.2772236
1235770646473	1.1168685	9.493382	-0.95342433	-0.20036411
1235770646512	0.95342433	9.493382	-1.1304889	-0.19877148
1235770646553	0.84446156	9.438901	-0.95342433	-0.28220844
1235770646592	0.51757324	9.384419	-1.0079057	-0.35407925
1235770646633	0.35412905	9.615966	-1.293933	-0.09755802
1235770646671	0.5720546	9.615966	-1.293933	-0.08716965
1235770646712	0.6810174	9.615966	-1.2394516	-0.08724594
1235770646752	0.84446156	9.833891	-1.2394516	0.14095116
1235770646792	0.95342433	9.670447	-1.0623871	-0.031414032
1235770646832	0.84446156	9.724928	-1.0623871	0.012515068
1235770646873	0.88532263	9.670447	-1.1304889	-0.030179977
1235770646912	0.7763598	9.670447	-1.1849703	-0.032989502
1235770646953	0.7218784	9.724928	-1.1985906	0.018417358
1235770646991	0.667397	9.724928	-1.1985906	0.014565468
1235770647032	0.61291564	9.724928	-1.1441092	0.0045108795
1235770647072	0.61291564	9.670447	-1.0760075	-0.057239532
1235770647113	0.55843425	9.615966	-1.1304889	-0.10836887
1235770647152	0.50395286	9.615966	-1.1849703	-0.10485077
1235770647192	0.50395286	9.670447	-1.253072	-0.042342186
1235770647272	0.61291564	9.670447	-1.1304889	-0.051075935
1235770647312	0.7218784	9.724928	-1.0079057	-0.0030174255
1235770647352	0.7763598	9.724928	-0.95342433	-0.004303932
1235770647432	0.7218784	9.670447	-1.0079057	-0.057058334
1235770647472	0.667397	9.615966	-1.0623871	-0.10918236
1235770647512	0.61291564	9.615966	-1.0623871	-0.11277962
1235770647631	0.667397	9.615966	-1.0623871	-0.10918236
1235770647673	0.7218784	9.670447	-1.0760075	-0.049782753
1235770647712	0.7763598	9.670447	-1.0760075	-0.04560089
1235770647752	0.8308412	9.670447	-1.0760075	-0.041116714
1235770647792	0.7763598	9.670447	-1.0760075	-0.04560089
1235770647832	0.7218784	9.670447	-1.0760075	-0.049782753
1235770647872	0.667397	9.670447	-1.1441092	-0.04591465
1235770647911	0.61291564	9.670447	-1.1441092	-0.04948902
1235770647951	0.667397	9.670447	-1.1441092	-0.04591465
1235770648032	0.667397	9.670447	-1.0760075	-0.0536623
1235770648111	0.61291564	9.670447	-1.0760075	-0.057239532
1235770648392	0.667397	9.670447	-1.0760075	-0.0536623
1235770648471	0.7218784	9.670447	-1.0760075	-0.049782753
1235770648512	0.7763598	9.670447	-1.0760075	-0.04560089
1235770648592	0.8308412	9.670447	-1.0760075	-0.041116714
1235770648792	0.7763598	9.670447	-1.0760075	-0.04560089
1235770648832	0.7218784	9.670447	-1.0760075	-0.049782753
1235770648911	0.667397	9.670447	-1.0760075	-0.0536623
1235770649152	0.7218784	9.670447	-1.0760075	-0.049782753
1235770649231	0.7763598	9.670447	-1.0760075	-0.04560089
1235770649312	0.7218784	9.670447	-1.0760075	-0.049782753
1235770649351	0.667397	9.670447	-1.0760075	-0.0536623
1235770649471	0.7218784	9.670447	-1.0760075	-0.049782753
1235770649512	0.7763598	9.670447	-1.0760075	-0.04560089
1235770649551	0.7218784	9.670447	-1.0760075	-0.049782753
1235770649712	0.7763598	9.670447	-1.0760075	-0.04560089
1235770649752	0.8308412	9.670447	-1.0760075	-0.041116714
1235770649871	0.7763598	9.670447	-1.0760075	-0.04560089
1235770649913	0.7218784	9.670447	-1.0215261	-0.055641174
1235770649951	0.7218784	9.670447	-0.9670447	-0.061198235
1235770649992	0.7218784	9.670447	-0.9125633	-0.06645298
1235770650034	0.7763598	9.670447	-0.9125633	-0.06226349
1235770650072	0.8308412	9.670447	-0.9670447	-0.052521706
1235770650111	0.8308412	9.670447	-1.0215261	-0.046969414
1235770650152	0.8308412	9.670447	-1.0760075	-0.041116714
1235770650232	0.7763598	9.670447	-1.0760075	-0.04560089
1235770650272	0.7218784	9.670447	-1.0760075	-0.049782753
1235770650312	0.7218784	9.615966	-1.0760075	-0.10377979
1235770650351	0.667397	9.615966	-1.0760075	-0.10768032
1235770650512	0.7218784	9.615966	-1.0760075	-0.10377979
1235770650551	0.7763598	9.615966	-1.0760075	-0.09957409
1235770650592	0.8308412	9.615966	-1.0760075	-0.09506512
1235770650632	0.8308412	9.724928	-1.0760075	0.012836456
1235770650711	0.7763598	9.724928	-1.0760075	0.008377075
1235770650752	0.7218784	9.724928	-1.0760075	0.0042181015
1235770650792	0.7218784	9.670447	-1.0760075	-0.049782753
1235770650832	0.667397	9.670447	-1.0760075	-0.0536623
1235770650872	0.667397	9.724928	-1.0760075	3.5953522E-4
1235770650913	0.667397	9.779409	-1.0760075	0.054387093
1235770650952	0.61291564	9.779409	-1.0760075	0.050849915
1235770650992	0.667397	9.779409	-1.0760075	0.054387093
1235770651072	0.667397	9.724928	-1.0760075	3.5953522E-4
1235770651111	0.7218784	9.724928	-1.0760075	0.0042181015
1235770651152	0.667397	9.724928	-1.0760075	3.5953522E-4
1235770651191	0.667397	9.670447	-1.0760075	-0.0536623
1235770651232	0.7218784	9.670447	-1.0760075	-0.049782753
1235770651272	0.667397	9.670447	-1.0760075	-0.0536623
1235770651312	0.7218784	9.670447	-1.0760075	-0.049782753
1235770651352	0.7627395	9.615966	-1.0760075	-0.10065365
1235770651392	0.7627395	9.670447	-1.0760075	-0.04667473
1235770651447	0.81722087	9.779409	-1.0896279	0.06715298
1235770651572	0.81722087	9.724928	-1.0896279	0.013195038
1235770651612	0.81722087	9.615966	-1.0760075	-0.09622097
1235770651692	0.7627395	9.670447	-1.0896279	-0.04516411
1235770651852	0.7627395	9.670447	-1.0351465	-0.05109501
1235770651892	0.7082581	9.724928	-1.0351465	-0.0011730194
1235770651932	0.6537767	9.724928	-1.0351465	-0.004958153
1235770652012	0.7082581	9.724928	-1.0896279	0.0047283173
1235770652052	0.7627395	9.670447	-1.0896279	-0.04516411
1235770652092	0.81722087	9.670447	-1.0896279	-0.040756226
1235770652132	0.7627395	9.670447	-1.0896279	-0.04516411
1235770652252	0.7627395	9.670447	-1.0351465	-0.05109501
1235770652292	0.81722087	9.670447	-0.980665	-0.05231285
1235770652332	0.81722087	9.670447	-0.92618364	-0.057639122
1235770652372	0.81722087	9.670447	-0.87170225	-0.06266403
1235770652412	0.81722087	9.670447	-0.92618364	-0.057639122
1235770652493	0.81722087	9.670447	-0.980665	-0.05231285
1235770652532	0.7627395	9.670447	-0.980665	-0.056725502
1235770652573	0.7082581	9.615966	-0.9125633	-0.1215477
1235770652652	0.6537767	9.615966	-0.8580819	-0.13036346
1235770652692	0.7082581	9.615966	-0.8580819	-0.1265297
1235770652731	0.7627395	9.615966	-0.8580819	-0.12239075
1235770652772	0.7627395	9.615966	-0.9125633	-0.11741161
1235770652811	0.81722087	9.615966	-0.9125633	-0.112971306
1235770652851	0.7627395	9.615966	-0.9125633	-0.11741161
1235770652894	0.7627395	9.724928	-0.92618364	-0.007986069
1235770652931	0.7627395	9.724928	-0.87170225	-0.012986183
1235770653052	0.7082581	9.670447	-0.87170225	-0.071196556
1235770653134	0.6537767	9.615966	-0.87170225	-0.12914658
1235770653172	0.7082581	9.670447	-0.87170225	-0.071196556
1235770653211	0.7627395	9.670447	-0.87170225	-0.06708145
1235770653292	0.81722087	9.670447	-0.87170225	-0.06266403
1235770653372	0.81722087	9.724928	-0.87170225	-0.008592606
1235770653411	0.81722087	9.779409	-0.87170225	0.045484543
1235770653452	0.81722087	9.888372	-0.87170225	0.15365219
1235770653533	0.8580819	9.779409	-0.81722087	0.044288635
1235770653572	0.9125633	9.670447	-0.81722087	-0.05892372
1235770653612	0.9125633	9.615966	-0.8308412	-0.11181259
1235770653651	0.9125633	9.493382	-0.8308412	-0.23338604
1235770653693	0.8580819	9.438901	-0.7627395	-0.2981844
1235770653732	0.8036005	9.493382	-0.6401563	-0.25783443
1235770653772	0.8580819	9.615966	-0.53119355	-0.13787174
1235770653812	0.8580819	9.724928	-0.42223078	-0.034812927
1235770653852	0.8580819	9.779409	-0.42223078	0.019408226
1235770653932	0.8036005	9.724928	-0.42223078	-0.039445877
1235770653971	0.8036005	9.670447	-0.42223078	-0.093688965
1235770654012	0.8036005	9.670447	-0.43585113	-0.09308815
1235770654092	0.8036005	9.670447	-0.3677494	-0.095905304
1235770654132	0.8036005	9.724928	-0.313268	-0.043549538
1235770654172	0.8036005	9.779409	-0.25878662	0.009132385
1235770654214	0.8580819	9.833891	-0.19068487	0.06644821
1235770654252	0.8580819	9.833891	-0.20430522	0.06672096
1235770654291	0.8580819	9.779409	-0.20430522	0.012458801
1235770654332	0.8580819	9.724928	-0.20430522	-0.041801453
1235770654373	0.8580819	9.670447	-0.27240697	-0.0943861
1235770654411	0.9125633	9.670447	-0.27240697	-0.08942127
1235770654451	0.9125633	9.724928	-0.27240697	-0.035202026
1235770654492	0.9125633	9.779409	-0.27240697	0.019021034
1235770654532	0.9125633	9.833891	-0.14982383	0.070628166
1235770654573	0.8580819	9.779409	-0.095342435	0.010795593
1235770654611	0.8580819	9.724928	-0.095342435	-0.043473244
1235770654692	0.8036005	9.670447	-0.14982383	-0.101714134
1235770654733	0.8036005	9.779409	-0.20430522	0.007847786
1235770654811	0.8036005	9.724928	-0.20430522	-0.046438217
1235770654852	0.8036005	9.779409	-0.20430522	0.007847786
1235770654892	0.7899802	9.670447	-0.20430522	-0.101839066
1235770654932	0.7899802	9.724928	-0.20430522	-0.0475502
1235770654971	0.7899802	9.779409	-0.20430522	0.0067415237
1235770655052	0.7899802	9.833891	-0.20430522	0.06103611
1235770655212	0.7899802	9.888372	-0.23154591	0.1159296
1235770655612	0.7899802	9.779409	-0.20430522	0.0067415237
1235770655652	0.7899802	9.724928	-0.14982383	-0.048538208
1235770655692	0.84446156	9.724928	-0.16344418	-0.043758392
1235770655732	0.89894295	9.670447	-0.10896278	-0.09389973
1235770655772	0.89894295	9.670447	-0.05448139	-0.09435749
1235770655812	0.89894295	9.724928	-0.05448139	-0.040110588
1235770655853	0.84446156	9.779409	-0.05448139	0.009302139
1235770655892	0.7899802	9.833891	-0.05448139	0.059070587
1235770655932	0.7899802	9.888372	-0.05448139	0.11337757
1235770655972	0.7899802	9.833891	-0.05448139	0.059070587
1235770656012	0.7899802	9.779409	0.0	0.00461483
1235770656051	0.7899802	9.724928	0.0	-0.04968834
1235770656091	0.84446156	9.724928	0.0	-0.045126915
1235770656132	0.89894295	9.779409	0.0	0.013988495
1235770656172	0.89894295	9.779409	0.013620348	0.013998032
1235770656212	0.89894295	9.833891	0.013620348	0.06825256
1235770656252	0.84446156	9.779409	0.013620348	0.0091609955
1235770656291	0.7899802	9.779409	0.013620348	0.0046243668
1235770656412	0.7899802	9.833891	0.013620348	0.058929443
1235770656451	0.7899802	9.779409	0.013620348	0.0046243668
1235770656492	0.7899802	9.779409	0.0	0.00461483
1235770656531	0.7899802	9.724928	0.0	-0.04968834
1235770656572	0.7899802	9.724928	-0.05448139	-0.049536705
1235770656612	0.7899802	9.779409	-0.05448139	0.0047655106
1235770656692	0.7899802	9.833891	-0.05448139	0.059070587
1235770656732	0.7899802	9.833891	0.0	0.05892086
1235770656772	0.7899802	9.779409	0.0	0.00461483
1235770656892	0.84446156	9.724928	0.0	-0.045126915
1235770657011	0.84446156	9.670447	0.0	-0.09940243
1235770657053	0.7899802	9.724928	0.0	-0.04968834
1235770657131	0.7899802	9.779409	0.0	0.00461483
1235770657172	0.84446156	9.833891	0.0	0.06343174
1235770657251	0.84446156	9.888372	0.0	0.11771488
1235770657332	0.7899802	9.888372	0.0	0.113227844
1235770657412	0.7899802	9.833891	-0.05448139	0.059070587
1235770657453	0.7899802	9.724928	-0.095342435	-0.049222946
1235770657492	0.7899802	9.670447	-0.14982383	-0.102832794
1235770657533	0.7899802	9.724928	-0.23154591	-0.046941757
1235770657572	0.7899802	9.779409	-0.23154591	0.0073461533
1235770657652	0.7899802	9.833891	-0.23154591	0.061636925
1235770657731	0.7899802	9.779409	-0.23154591	0.0073461533
1235770657772	0.7899802	9.833891	-0.16344418	0.060274124
1235770657852	0.7899802	9.833891	-0.10896278	0.059521675
1235770657892	0.7899802	9.888372	-0.10896278	0.1138258
1235770657931	0.7899802	9.888372	-0.16344418	0.11457348
1235770657971	0.7899802	9.888372	-0.10896278	0.1138258
1235770658052	0.7899802	9.833891	-0.05448139	0.059070587
1235770658091	0.7899802	9.833891	0.0	0.05892086
1235770658132	0.84446156	9.833891	0.0	0.06343174
1235770658211	0.84446156	9.888372	0.0	0.11771488
1235770658253	0.8308412	9.833891	0.013620348	0.062285423
1235770658292	0.7763598	9.779409	-0.040861044	0.0036125183
1235770658332	0.7763598	9.779409	-0.05448139	0.0036783218
1235770658411	0.7763598	9.724928	-0.05448139	-0.050629616
1235770658452	0.7763598	9.724928	0.0	-0.050782204
1235770658492	0.7763598	9.670447	-0.040861044	-0.1050024
1235770658571	0.7763598	9.724928	-0.040861044	-0.050696373
1235770658612	0.7763598	9.779409	-0.040861044	0.0036125183
1235770658653	0.7763598	9.833891	0.013620348	0.05784893
1235770658812	0.7763598	9.888372	0.0	0.1121521
1235770659092	0.8308412	9.888372	0.0	0.116565704
1235770659132	0.8308412	9.833891	0.013620348	0.062285423
1235770659172	0.88532263	9.833891	0.013620348	0.06702137
1235770659212	0.939804	9.833891	0.013620348	0.07205582
1235770659251	0.88532263	9.833891	0.013620348	0.06702137
1235770659292	0.88532263	9.833891	-0.05448139	0.067162514
1235770659333	0.8308412	9.779409	-0.05448139	0.008140564
1235770659372	0.7763598	9.779409	-0.10896278	0.004132271
1235770659411	0.7763598	9.724928	-0.10896278	-0.05017376
1235770659452	0.7763598	9.724928	-0.05448139	-0.050629616
1235770659492	0.8308412	9.724928	-0.05448139	-0.04614353
1235770659532	0.8308412	9.724928	0.0	-0.046295166
1235770659572	0.8308412	9.779409	0.0	0.00798893
1235770659611	0.8308412	9.833891	0.0	0.06227684
1235770659652	0.7763598	9.888372	-0.05448139	0.11230183
1235770659692	0.8308412	9.888372	-0.05448139	0.11671448
1235770659772	0.8308412	9.833891	-0.05448139	0.062426567
1235770659811	0.8308412	9.833891	0.0	0.06227684
1235770659852	0.7763598	9.833891	0.0	0.057839394
1235770659935	0.7763598	9.888372	0.0	0.1121521
1235770659972	0.7763598	9.833891	0.0	0.057839394
1235770660013	0.7763598	9.779409	0.013620348	0.003537178
1235770660092	0.7763598	9.724928	0.013620348	-0.050772667
1235770660132	0.8308412	9.779409	0.013620348	0.0079984665
1235770660172	0.8308412	9.833891	-0.05448139	0.062426567
1235770660212	0.8308412	9.833891	-0.10896278	0.062877655
1235770660292	0.7763598	9.833891	-0.16344418	0.059192657
1235770660331	0.7763598	9.833891	-0.10896278	0.058441162
1235770660371	0.7763598	9.833891	-0.05448139	0.057990074
1235770660411	0.7763598	9.888372	-0.05448139	0.11230183
1235770660452	0.7763598	9.833891	0.0	0.057839394
1235770660493	0.7627395	9.779409	0.013620348	0.0024681091
1235770660532	0.7627395	9.724928	-0.040861044	-0.051771164
1235770660572	0.7627395	9.724928	-0.095342435	-0.051390648
1235770660612	0.7627395	9.779409	-0.14982383	0.0036029816
1235770660652	0.7627395	9.779409	-0.20430522	0.00458622
1235770660732	0.7627395	9.724928	-0.20430522	-0.04971695
1235770660771	0.7627395	9.670447	-0.20430522	-0.10401821
1235770660812	0.7627395	9.724928	-0.23154591	-0.049108505
1235770660852	0.7627395	9.779409	-0.23154591	0.0051908493
1235770660973	0.81722087	9.670447	-0.20430522	-0.099583626
1235770661053	0.87170225	9.724928	-0.20430522	-0.040595055
1235770661091	0.87170225	9.779409	-0.20430522	0.013658524
1235770661133	0.81722087	9.888372	-0.16344418	0.11678028
1235770661171	0.81722087	9.833891	-0.16344418	0.06249237
1235770661212	0.7627395	9.833891	-0.16344418	0.058130264
1235770661252	0.7627395	9.779409	-0.16344418	0.0038204193
1235770661292	0.7627395	9.724928	-0.23154591	-0.049108505
1235770661332	0.7627395	9.779409	-0.23154591	0.0051908493
1235770661372	0.7627395	9.670447	-0.20430522	-0.10401821
1235770661453	0.7627395	9.779409	-0.23154591	0.0051908493
1235770661491	0.7627395	9.779409	-0.16344418	0.0038204193
1235770661533	0.7627395	9.724928	-0.14982383	-0.05070591
1235770661571	0.7627395	9.779409	-0.14982383	0.0036029816
1235770661652	0.7627395	9.779409	-0.20430522	0.00458622
1235770661732	0.7627395	9.724928	-0.20430522	-0.04971695
1235770661853	0.7627395	9.833891	-0.23154591	0.05949402
1235770661971	0.7627395	9.779409	-0.23154591	0.0051908493
1235770662053	0.7627395	9.833891	-0.23154591	0.05949402
1235770662131	0.7627395	9.888372	-0.23154591	0.11379814
